,text,cluster
292," in the supermarket or the streets or magazines it is hard to completly isolate children and protect them from advertising

to come to a conclusion i am of the oppinion that with the right leading from the parents even young children could navigate through the jungle of television advertising and they will learn how to deal with it it is the best way to prepare kids for the future it isnt nedded to forbid television advertising for young children because it isnt needed to protect them from anything if they know how to protect themselves ",5
293,"television advertising has a big role in modern society cigarettes snacks or smartphones almost everything has its own advertise but what about toys for kids do they need advertises directed to them or does it has a negative effect on them should television advertising  not be allowed
advertising has an effect on everybody no matter if he or she is young or old nevertheless its not a secret that little kids are likely to be influenced by such things if a kid sees that this toy is the best like it is said in the advertise it believes that it is tne best but sometimes things are to expensives to affort for some families a kid who believes only this toy is the best could be frustrated or sad if it doesnt get this toy a situation that could be strenghten by other children who have this toy furthermore could the other kids begin to bully a kid who has not got the best toy like they said in the advertise 
anyway the modern world is full of advertises not only in tv ",12
294," in the internet at train stations or on walls in cities so where is the difference between an advertise that says parents buy this or that for your kids because its the best or if it sayskids look thats the best toy in the world the message is the same for children they see this toy is the best and they want it especially kids aged  can not differentiate between advertises directed to them and advertises directed to other persons
moreover the parents are responsible for teaching some things to their kids they have to make them clear that not everything said in television is right on the one ",12
295, a confrontation with this kind of advertising could be bad ,16
296," children can only learn from it if they are confronted with it and learn to spectate advertising from other perspectives
",12
297, than ban advertises directed to kids from television it is more important to teach the kids how to deal with advertises if theyd just be abandonned the kids would never learn how to deal with things or persons that try to manipulate them maybe they would even be easier influenced by populists than other persons if they did not learn howe to say no,12
298,"nowadays many advertisments on television feature cute toys aiming to attract young children to want them because these children are usually at a very young age it is discussed whether to ban these ads or not

many parents know the struggle of their kid seeing something quite expensive and useless on tv like a flying barbydoll or a selfdestructing car the kids might be sad if their parents decide not to give these items to them they might even become angry at them throwing a tantrum if they want something really bad this is not just bad for the atmosphere in the family itself but could ",12
299," affect the childs mental health if they feel like they never ever get what they want the most

on the other ",14
300, if the kids stay nice and quiet they might have the chance to get the thing they want for christmas without the ad about it on television they maybe would have never known that this special thing existed in the ,18
301," place and if the parents decide to give it to them for birthday or christmans the child will be very happy

one cannot forget ",1
302, that children aged  may not have a sense for rational thinking or are conscious about moneys worth at all ,4
303, they might see some completely useless and easily breakable item on tv which they ,3
304," want to have for christmas and if they parents dont look up details about that item and just trust their child because it makes it happy the child might end up with a broken toy which will make them even more sad

by far the best ",1
305, to make is that no matter what the child wants no matter how sad it will get everything is always up to the parents if they decide not to buy something their kid will just forget about it ,18
306, weve all been there and everythings just fine and if the parents have a lot of money and dont care about what they buy in the ,18
307," place why not show these children some cool toys on tv to make them happy

concluding id say that ads aimed towards young children shouldnt be banned because as one can see really no matter what its always up to the parents if the kids throw a tantrum theyll get over it sooner or later the ads are perhaps the best way to get to know new products and ",2
308, the children deserve to sometimes not always get what they want ,19
309, it is not the best thing to buy this way they can ,18
310, learn from it and maybe develop a sense for whats good and whats not ,14
311, they can better decide what to buy for themselves ,18
312,"as technoglogy evolves more and more product selling companies find more ways to advertise their products and trick people into believing they need those products this being achieved by making use of several psychological tricks and methods
and ",16
313, there arent only products for adult people the focus is ,11
314, on teenagers and children in ,19
315," a lot of companies only sell toys for children making this an essential part of our economy
but keeping in mind how companies find ways to manipulate their potential customers the question arises whether or not advertising ",2
316," on television directly addressed to children should be prohibited

in order to support this statement one could argue and say that ",8
317, their childish minds and behaviours kids are much more easily tricked into doing an believing things than adults making it much easier to make them want to have certain things someone may take this to an extreme and say that kids childish natures are being abused which is highly questionable from a moralic ,19
318," of view
furthermore children influenced by tv ads are going to to try and make their parents buy those certain products which they most likely wont ",12
319," causing unnecessary tears

despite having taken the negative ",14
320," should have jusgt as much attention
so ",6
321, tv advertising might influence children there is no sign that it causes any major negative effects or even damgage to them it does not hurt them ,5
322," all has there ever been a child being seemingly damaged by wanting a new toy car doubtful
in order to answer the question as to whether or not such tv ads should be banned or not the companies perspectives should ",12
323, be taken into consideration from their ,6
324," of view advertising is essential to find potential customers
and ",16
325, if they suddenly werent allowed to show ads on tv anymore theyd ,10
326, find another way to advertise their products ,16
327," via smartphones

giving attention to ",7
328, we can conclude that tv advertising should not be banned,10
329,the statement tv advertising  should not be allowed is about what impact ads can make to humans ,8
330," 

it depends on their parents if their parents are strong and do not buy their kids everything they want to have ads will not have a big impact it ",12
331, depends on which ads are showed if there are only advertises about things that kids do not need like insurances or cars no one will bat an eye it will get interesting ,12
332, advertises are shown with kids as target the children will try to force their parents to buy them the things they have seen on the tv but if their parents tell them they do not need this maybe the children will understand and everything is fine so it is very important to show the children who has the power in addition children  are not that good in arguing they will just say something like i need this toy please buy it daddy and if the parents are smart they will tell them that they do not need it ,12
333, the parents will not buy it the children have no other choice than accepting this except for begging or crying but if the parents stay cool and maybe ignore the children ,18
334," they are crying they will soon stop doing it
another ",13
335," is that some ads which children should not see are shown at night or in the late evening so there is no danger that children could see ads they should not see

so i ",2
336, with this statement because smart parents are stronger than any advertise and if they are not they should think about their role as a parent,19
337,if youve ever accidently switched to a tv channel for kids ,15
338, watching television or have children yourself who  watch these channels youve probably encountered the high amount of long advertisment blocks in which products like expensive toys sweets or lemonade are being presented in todays world a lot of parents use modern media to entertain their kids because of what it is important to question the effect of these advertisments on the younger generation ,12
339," developed children aged 

these ads are a big part of the marketing campaign of the toy and sweet manufacturers banning them for being inappropriate would seriously harm these companies as there wouldnt be many ways left they could reach the kids there target group the ways left would be the internet which is ",2
340," often used by young children and the direct advertisment in the streets

yet one should consider that the advertisments are always flashy and show the happy children who use the product they never show what effects the lemonade has on their health if it is unhealthy and full of sugar their effect is always hidden as the parents wouldnt allow their kids to buy the advertised product it is wrong to sell an unhealthy product to innocent children

also important is that the children arent really developed ",11
341, they havent had many experiences with money and arent able to decide whether the board game they want ,18
342," badly is overpriced often the parent would give in on their child which is not going to give up on that toy

considering all of these ",1
343, it is somewhat clear that the target group of children aged  isnt ,19
344, ready to be influenced and ,6
345," manipulated by the toy companies i
",1
346,"advertisment has an big influence on our society it can have a big impact on how we behave and what we spend our money on so should young children at the age of  have contact with advertisment for their age already

first advertisment  would be very effective because it would reach ",2
347, the children but the parents ,19
348, parents are often not able to resist the wishes of their children that is why the profit of companies selling ,18
349," toys would rise
futhermore advertisment is needed to inform the public about new products it is important to inform the customers buying toys clothes and everything else for young children about new products and innovations too

on the other ",12
350, young children at the age of  can not make their own buying decisions and they are not able to handle money becauso of that it may be more effective to publish advertisment directed to middleaged people because they as parents decide ,2
351, young children have contact with advertisment every day advertisment directed to them would have a bigger impact on them and their behavior they ,2
352," do not know about the risks in our society and whether something is good or bad because they are just at the begining of their developement that is why they can be manipulated very easily advertisment can be developed in a way that may have a hidden influence on their opinion later

summarising all ",19
353, i can conclude that television advertising  should not be allowed because of the negative impact this could have on their development and because of them being not reasonable enough to make their own decisions and to realise whether something is good or bad,5
354,i can understand that companies direct their advertising towards young children because in that age children can be manipulated very easily and ,2
355, adults and other children are better able to decide wether they actually need the advertised product they only care about the great video and not about what the product actually is and ,11
356, they usually are not able to actually buy these things they are often able to heavily influence their parents ,18
357, insistin on wanting to have something this means that this kind of advertising can be very efficient because more and more younger children watch television on a regular basis ,12
358," more and more companies direct their advertising towards this age group
this means that children are manipulated more and more often and ",2
359, that should not be allowed when children are heavily influenced by advertising ,2
360, children trying to convince their parents of buying a product much more often as they already do and this habit puts a much greater strain on the parents who will probably give in to their children more and more often because they have not got the strength to have similar fights over products over and over again as probably mostly sweets and things to play with are advertised children will probably eat more sweets which could lead to more children being overweight and as people often keep eating habits ,18
361," growing up this might increase the already big problem of obesity in the future
additionally parents will spent more money on sweets and mostly unneccessary things which can be a problem in families which are not wealthy
therefore i completely ",18
362, with the statement television advertising  should not be allowed because forbidding this kind of advertising could reduce many problems in families,8
363,"especially young children are getting easily influenced by television nowdays advertising is a normal part of the television
the question is if this advertising should be forbidden because of the influence that it could take on young children

a lot of children may not be even able to understand advertising in normal television ",5
364," nerved as influenced
there are some products that may not be shown to children for example alcohol children should not think that alcohol is as cool as it is getting presented
advertising on channels who are made for kids are something else  the way the product is getting presented will be a lot more interesting for a kid than for an adult
an easy way to prevent children from this danger is a regulation of the time a child is watching tv too much tv time leads to a bad eyesight and maybe to a bad social abillity because of the ",12
365," that a lot of kids are watching tv for hours and hours without speaking to everyone or to get in contact with new friends or kids

for me advertising towards young children is not a problem the parents should care about the time their child is sitting in front of a tv and if the child is watching something that is meant to be for his age
imagine that there would not be advertising anymore  where is the money for the channels coming from  some channels would not be even able to exist
advertising is one of the main money makers for channels and it would be a really hard challenge for some of the smaller ones to keep showing the same content as ",12
366," that can be discussed wether good or bad is that children get inspired for their whishes on christmas
",1
367, this is something that can be as good as bad,6
368, arguement regarding to the statementtelevision advertising  should not be allowed ,8
369," lines

the television advertising  children could confuse the children because they dont know how to deal with the situation there could be ",11
370," a bid teddy bear on the television who tells the children that they should buy him and that he is the best teddy bear that they will ever have young children aged  wont notice that thos is just a pr strategie and that this teddy bear can not speak with them

but it is ",11
371, a good train for children for learning how to deal with treat from the internet or the television ,4
372, they learn how to handle in situations like these most of the time the parents can tell them that th eteddy bear can not speak and that the things he says in television are just a lie ,19
373," want the teddy bear the spreadings from the parents are mostly deeper and more respective for the children than the ones out of the television

there is ",1
374, a problem given by television advertisement because a lot of children are feared by the figures or symbol in the advertisement spots clowns big bearslions etc ,11
375, they cant sleep at night and are scared to go outside this is a problem for their process of growing up because theyll always have the picture of the big clown they saw ,19
376, they where four inside their head ,13
377, they dont notice it specially anymore but it will ,13
378," be on the inside

but television advertising towards children with two years is not a big problem because the children with two years will not notice that it is towards them and they wont notice what is going on in these advertising spots ",2
379," the parents can be calm beecause it isnt a big problem to deal with

furthermore these advertising spots can bring the children to bad ideas ",12
380," their parents will not buy them the bid teddy bear they just go inside the shop and steal it because the teddy bear said i want you to own me or cuddle me there are a lot of children who get treated by those spots this can be a start for an criminalisation of the children

all in all i can say that these advertzising spots towards children with  years are unnecessary and lean them to do criminal things none of the children in these ages will have enough money to buy these stuff ",2
381," these spots should not be allowed 

",10
382,"kids in this age canâ´t buy everything what they see on the tv but they want to have it and talk to their parents and they will buy it 
also ",18
383," that parents have to told their children that it isnâ´t everything real what they see on tv
 but ",17
384, children are very easy to manipulate ,19
385," on some tv channels for children there isnâ´t television advertising for example the german tv channel kika 
also children donâ´t know the risks of television advertising they have to learn it ",5
386, they will grow up another ,13
387," is that children believe in everything what they see for example they see on the tv that you are cooler if you eat fruchtzwerge children want to have fruchtzwerge 
in this case parents have no choice and will buy the thing the children want to have
so ",18
388," that television advertising toward young children should be not allowed because they are too young and can be manipulate
but companys earn a lot of money with this television advertising ",8
389, it would be hard to forbidden televison advertising toward young children,8
390,"sould advertising directed  aged  be allowed or not
this is a very controversial question and it is hard to decide between yes and no ",2
391, evaluate the two options and come to a conclusion answer or ,6
392,"

a lot of people believe that it is unethical to introduce children to the world of this kind of economy at the age of two years these young children should not bother about whether they want a pink barbie doll or a blue pegasusunicorn just from looking at television advertisements because they could have been influenced too much it might be possible that they donâ´t even want some of the things shown in the advertisement but beg their parents anyways just because theyâ´ve seen it on tv sure there are other people who say that thats the concept of advertising but most people do not want to buy some things to their children and experience that they donâ´t use it or play with it
another ",12
393," against advertising directed to children is that it might not be worth it for some companies to direct it to children not many children watch television at the age of two or donâ´t understand the content of the advertisement that sounds like the companies that make adverts for children lose more money by putting the advertisement on national television than for actually selling the product
however the parents of the young children might want to buy some of the products because they believe that they are good for their toddlers and that they might enjoy it seen from this angle those television spots arenâ´t directly produced for young children but more for parents of young children

i belive that television advertisements should not be  because i believe that it is just a waste of money and time for the companies that decide to produce a  television advertisement because i belive that young children donâ´t need to watch television and they shouldnâ´t be talked into  things they donâ´t truly want
in my opinion advertisements can be directed to children aged five and older because i believe they can handle the input of information better that chikdren younger than five",8
394, talk about the statement television advertising  aged should not be allowed ,8
395," essay
 in our generation it is normal that children have a mobile phone and a i pad or something like this when they do not have the best of the best they were uncool and sometimes they get bullied by other children the parents try to get them back to the old times like playing in the garden or reading a book when i was 5 years old id love to play with my friends or with my babybornfurthermore i do not even really now what happens around the world or what televison can be sometimes i watched movies for children but never a ducumentary nowadays children at this age have their own tv in their room and there are many shows whitch are not good for them or things they can not understand at this age moreover they here something about political stuff in the trash tv and they think it is right if its not adressed to them
so ",17
396, the positive thing is that the children can learn something about the world very early and they do not need to talk to their parents or read a book but thats really sad ,19
397, indeed the show were adressed to children and ,15
398, there would be a lenguage for this age to understand and the surrounding would be great to see but children will watch this the whole time and do not even know how to read a letter or a book likewise ,4
399, that it should not be allowed yes children need education but in the age of  they are to young they do not must know this stuff and they do not buy anything so they should play or read and ,17
400," this tv advertisings should be allowed at the age of 12 because there you can start to think about what they talk about some people say that children need as much education as they could get but not at this age think about your childhood  can you imagine to watch and important is to understand what the people what from you in this advertising
 at this moment i totally ",5
401, with this statement and it should not be allowed everything else is to much for this children also ,19
402, it is adressed to this children we do not know if they show bullshit there ,3
403, the parents were not happy ,14
404, they see the trash but i must tell at least that the children would only watch this shows and not everything else what is badly for them to see like a horror movie but that did not change my opnion ,15
405," it should be said that a directive like this propably never will happen to the television because would getâ´s more and more digital
but thinking of the consequenses of some kind of television this might be a good way to keep that kind of stuff away form this young children for example psychomovies ore some thrillers or actionmovies this basically has nothing to do with the normal programm young children watch today but if they get used to watch tv every days ",17
406, they are maybe 3 years old they might start watching this kind of movie ways earlier ,15
407, they should another problem could be that this children might have some problems to make friends later bcause they are ,19
408, used to watch tv all the day that they maybe keep doing this ,3
409,"
 theâ´re already in school even there school grades would be a problem if they are just watching tv all day on regular basis and do not learn vokabularies or for some class testâ´s
on the other ",4
410, for the children to wtach tv even at a ,15
411, young age for exapmle there are several knowlegde shows for kids on tv they can watch to learn a bit more about the world and some other things that might be interesting for them this is an easy way for these kids to get some general knowledge and gives there parents some time to do other things ,4
412," working or having a look at what there child is doing 

in my opinion there is no way that the gouvernment ore anyone else ",19
413, the parents can say how much and ,19
414, there children are allowed to watch tv i  do think that there are to many children watching allot to much tv nowerdays but as i said the important thing is to show the maybe futural parents what could happen if they do not handle this problem but according to the specific statement from the adversiting i say no it should be allowed because if the parent regulate the tv usage of there children right it has allot of ,17
415,"many of aus us it every day the smartphone the tablet the computer and there are critics an people which see a chance in the using of this new technology but is it ok to give that high technology devices to children aged  or shouldnt it be allowed to give them 
i can see this situation very often ",7
416, on public places the poblem with this is that the children cant imagin that its not real what they see and its the same with tv advertising when the children with two years lern to do the things from the tv advertising they maybe start smoking with twelve years on the other ,2
417, the advertising could help the parents find out what the children want e g for present for the birthday or christmas but there are ,2
418, prospects i thing that the young generation shouldnt see the advertisment on the tv for themselve but ,12
419, the companies will be allowed to make advertising spots only for young children the parents are able to take of the tv or ,2
420, teh children see something the parents decide if they buy the product or not because they are in the need of paying it personally ,18
421, that the television advertising directly towards young children should not be allowed because the children are in they own developement aged  the advertisment should ,8
422, expect the consumer to buy and that are in this age the parents ,18
423,"in the following essay we are going to discuss the statement whether it should be allowed to show television advertisment which are focused on children between two and five years old or not

on the one ",8
424, it should be allowed to show ,3
425, these advertisments because the children are more informed what is in trend and can compare with other children they usually dont read newspaper or magazines ,12
426," they can see things from the televeision
but there are many problems if children see advertisments which are focused on them the brain of children in this age is not ",5
427, developed like a brain of an youth or an adult they believe almost everything children can ,19
428, be influenced more easily by different things if you tell a child that santa clause exists it will believe but an adult knows that it is not true they ,4
429," do not have this critical thinking of things that adults have     

in my opinion it should be not allowed to show tv advertisments for children between two and five they see something colourful beautiful etc and for them it seems to be the best thing in the world they will annoy their parents to buy this thing tv ads are just made to manipulate a childs brain because of the straightforward thinking in todays life it is very difficult to keep children away from electronic media because everyone has a tv or something similar in his home so the advertisment companies use this as an ",12
430, and manipulate a childs brain,19
431,now i will count on some ,13
432," for the statement
television should not be allowed for young children because they would see pictures they dont understand and which are not made for young childs they shouldnt see that pictures because they could be afraid of things they should not afraid of like zombies in a horrormovie additionally they need the time to play outside and experiance the world and they cant do that because the tv is always more interrestic for young children it normal furthermore young children could start of having an unreal view of the world because they just see the suggerested pictures in the television and dont try to find it out themself so in this important time for a child to grow up and learn things they should do it without tv because its an lonely live with just watching tv and they need the social links
otherwise young children can learn many things just with watching tv they just need to switch it on and they are in a new world where they can see what they want and expriance what they want the television is part of our future ",17
433, why dont tell them early how to use it the televison ,15
434, could make friends or link familys because it connects people if they watch a funny quiz or if the watch a dramatic dokumentation they do something together and thats the ,9
435,"
in my view young children aged  should may watch television but it have to be regulatged by the parents for example once a week an doumentation which is specially made for young children is good to learn something and learn what the tv is anything more than this makes the ",17
436," i wrote about the bad things on tv come true
  ",3
437, with this statement  becouse young children shoud go out ,19
438," and not in the houswhen a young child often befor the tv sithe donâ´t  can do frendchips  with other children  in his older 
the sozial aspekt is in this  moment very importent because ",17
439, your child is the hole day in the hous becaus his tv show  is there  and ,15
440," he donâ´t know  how he shold speak with other people in his older 
maybe they could watch tv but not the hole day and not ",9
441, the weather is goog and you go outside but ,13
442, the weather is bad an you donâ´t can go outside you musst play with your  playtoies and ,9
443," he is older he know a litle bit what is good and what is bad
",14
444,"now i will discuss if television adversiting  should not be allowed 
today there is a television in each family and the parents and the adults in the family are watching tv children in the age between two and five spent almost all there time ",17
445, the kindergarden with his mother or father in the evening adults often watch tv and if the children are not going to bed ,15
446," early they are sometimes watching tv with their parents 
in the programm for adults the tv often adverts direct to the audience but today ",15
447, the kids channel do that the children maybe see a new toy and happy children says that it is ,1
448, cool every child would want the toy that is a problem because parents do not want unhappy childreen and ,1
449, they have to say to their child he would not get the toy a nother probolem is that often the werbung manipulates the audience for example playmobil there is a child playing with the new playmobil castle and there is a dragon which can act it can spy fire or is flying in the clouds in the reality that is not possible but younger children would trust the television and think it is real then ,1
450," they get the new playmobil dragon and want to the it spying fire they are sad becaus they thought it works

",13
451, with the statement because i think if young children are watching tv the television should not adverts direct toward to the chidren ,8
452,"television advertising  can be allowed
on the one ",10
453, there are many reasons to support an advertising free tv programm first children in this age even do not understand what advertising means and how it can influence them in a bad way thats why parents have to keep an eye on their children during their watching period not every parent is able to do ,5
454," because they can have lots of work outside the living room
in addition to that there is the question wether showing advertising and influence them is moralic right or not because it isnt not really neccessary for the once who want to advertise their products and why should someone pay ",16
455," much money just to show such things like toys to children who sometimes even cant talk in their age
but one the other ",18
456, they can learn new things like new words or something about food just by seeing it because they do not see such things in their movies advertising keeps contact to the reality ,12
457, fictional movies dont also there is the chance eg ,3
458," there is tv advertising for a specific toy that the children like it and the parents can buy it to them and it helps parents to confirm their young children to turn the tv off because there will be a five minute break full of advertising which is boring to see anyway
in my opinion its not neccessary to show little children television advertising but it doesnt have to be canceled the parents have to decide what is the best for their children thats enough",12
459,"essay

in our technical world the television in a big part of our life espacilly younger children get influenced a lot by these media so is it a good idea to confront this young children already in this age with television advertising

as in verios studies proven young children get more influenced by any kind of adverting than young adults or older people these young children are very naive and ",5
460, it is very hard for them to understand what is the truth and what is not in the tv also would a children try to buy everything which is showen in the tv because they just want to have everything and this were the parents have to do their work and sometimes have to say no to for example ,17
461," the children wants to buy a knife

but as alreday mentioned ",1
462, we life in a techinical world and to understand and to life in this world every people need the skills on how to handel advertising because it is such an important skill it is important that the ,16
463," generation lears this skill very fast and there is no place better than in your family over a long period of time 

of cause some content is just not right for children like zigarets alkohol or other kinds of violent games these advertisements should not be allowed to see in the television befor eight at night 

so ",15
464, i say that some kinds of advertisment should be not allowed but advertisement is a allday thing ,10
465, if they would not see it on the tv they would see it in the streets radio and big city so ,3
466, banning direct advertisement is not the right way ,10
467," discuss the statement that it shouldnt be allowed to show advertising content to children below 5 years of age
if you look at the statement you can see that it only means television advertising the most advertises are related to the content that is sent between those advertises ",8
468, in a show for young children there wont be a car advertise ,11
469, the people making this advertising will try to guess what kind of people will watch their content ,16
470," they catch the right crowd which probably buys this kind of things
if you look at the financial part the tv channels ",16
471," have to make some money to run their business and the content shown 
if i combine those ",16
472, and if the advertising content shown to the children is nothing harmful my opinion of showing television ads to younger people is that they are okay in a way of financing the channel but i ,5
473," think that if kids see too many nice things on tv they like they may will be way too greedy on those things which their parents might not even be able to afford they shouldnt be teached to that much consuming like its often shown on the television but its not that bad if they dont see too much tv and advertising at all 
so if their parents are sitting right beside them and are ",18
474, looking at the stuff their children watch the tv can be switched off ,15
475, an ad comes and parents can protect the kids from unsuitable content or advertising but they should keep in mind that if they dont watch it between the ages of 2 and 5 they might watch it ,12
476, parents cant keep an eye on everything their children see the modern world is just too full of that not even on tv ,19
477, at the streets radio or newspapers,3
478,"the question if children between two and five should be the audience of adverstising is difficult

young children are very easy to control and to influence if they see something they are not capible of nmaking up an own opinion that is why advertising on telvision in between kids program is not good children want to have the toy and will be mad about their parents if they do not get the product then  the parents are in the situation to forbid their children something the television says they are allowed to get 

but in the most televion channels for kids there is less advertising in the morning ",12
479, espiaclliy children age  watch teelvision there is less of an optertunity for them to see advertising ,12
480," the question is if there really is television adcertising direceted to only this age group

still there is the chance of seeing advertising and the wish rises of getting more and more toys the value of one product gets less because of the high onsume ",12
481, it is not right to manipulate children through advertising even ,2
482," they might get the product advertising is not all about reality and the child might get disappointed

on the other ",11
483, children get conftonted with advertising daily even ,2
484," the television is turned of there are enough adverts in kids magazines or on big posters wich are hung up all over the place the child can not not see the newest products that his parents should buy

but the problem with television advertising is that you do not have to know how to read the posters or buy the magazine it is free to turn on the television and watch at all the concerns wich try to sell their newest and best product to little kids wich do not know better

",12
485," that not allowing television advertising directed to children aged  would not make such a big of a change our whole society is about buying and selling  consuming you can not protect you child fully and forever but i do think that we have to start somewhere we can not ban all posters and magazines but we can decide wich shows and programs our child should watch in shows like toggolino or  zdftivi there is no advertising in the morning as a kid i watched sandmann in the evening and there was no advertising aswell

so no it should not be a law or a rule for all channels to not show advertising but in the primetime for younger children to watch television it should be at least reduced that would be copmromise to ban it completitly will not stop the child from beeing influenced by adverts",8
486,our society is made of consumers and sellers we have the urge to make economics we ,16
487, seem to be in a battle with other people who earns more money who is better at selling we are living in a world where technology affects our daily life and where we are dependent on it this could  be the reason why we create televion advertising however ,16
488, adults are effected by advertisments ,11
489," young children who cannot differ between information and manipulation so should television advertising  be forbidden
in this paragraph you will read ",8
490, why commercials for children should be unallowed at the young age of three or four children are starting to develope the conciousness about themself thex figure out that if they say i they are meaning themself at this age of confusing realizations children can be manipulated very easily because they are unenlightened they obey what the growns ups say even if they are in a television that is why it could be unmoral wanting to convince children to buy a product or even be something they later would not chose to  be furthermore children cannot make own decisions ,12
491, they are controlled by their parents or adults ,19
492,  so what sense would it make to advertise towards children if they cannot determine to buy something if the intention is not brainwashing especially advertisment about special group of people like parties or organisations could be dangerous for children ,2
493, adults gets convinced by them and start to think that it is not bad to treat people with certain skin colours or religions ,19
494," other people
however there is a reason why maybe advertising toward children should not be forbidde although children cannot decide what is good and what is bad for them they have opinions by forbidden television advertising one would take a away the right of children to make up their own opinions and discover a capitalistic world if that is not enough reason one could ",5
495," claim that companies should have the right to advertise everybody should have the freedom to be what they want to be unless they harm other people yet they do not harm children by advertising their products they only show them a possibility and every children should have the right to have possibilities and chances by hiding commercials it would mean to hide a whole society and that could be even worse
to put it briefly television advertising can be dangerous for children ",8
496, they cannot decide what is good or bad for them they are unenlightened and do not question absolutes however companies should have the freedom to promote their products no matter what age the consumers are as much as children should be seen as person with own opinions moreover people should stop wanting to hide the possibilities that are offered and this does ,2
497," refer to television advertisements
in my opinion people should not have the urge to protect children from everything it sounds harsh but we have to accept that there are people in the world that will use us they will manipulate us but it does not make it any better if we try to hide it in front of children we should ",12
498, inform them television advertising directed tword young children is a little step into a world that acknowlegdes problems and give every one the choice to believe what commercials say or not ,12
499,we live in the 21th century the century where electronic stuff and internet media gets more and more important the ,7
500, generations will grow up with this media like its for them such a normal thing but is this right in the following text ,17
501," discuss the thesis if television advertising directred toward young children should be or not be allowed

if wed go 50 years back in the past we would see that kids and young adults had more complications to look up things they had to go to a library to look up informations also for young aged children it could be helpful in the past and ",8
502, in my generation we learned things very early with plays or childrenbooks the coming and existing media will open new and in a few things much easier oppurtunities to get something in mind of a young kid apps are a good example ,4
503," there are existing lots of apps to let the young children understand few things that they can bring in experience in their age and this the apps try to message in a way of playing games

but do we need that do a children in the age of 25 need media or apps to get something in his or her mind just ten years back in the past the young children went outside to meet the nature and learn things about it they played outside and had toys to understand some ",4
504, easy things also social contacts are very important vor allem ,9
505, youre a young kid the ,13
506," steps are important to know how you deal with your social area familyfriends

",9
507, with the statement that television should not be allowed toward young children sure the media brings new oppurtunities and easier ways to bring something in the mind of somebody with it but ,17
508,2years old children need media to understand the ,4
509, things of life it is more important that it can get the ,6
510, social contacts can go outside and play with other kids,9
511,in the follwing text i deal with the topic of adds for young childrenaged  and at the end ,4
512, that he young kids are getting perpeard if they watch adverter in that young age becouse in that time children doent watch allone tv they often have they farther or mother ,8
513, to them so that they can controlle how long they kids are watching tv ,15
514, add to this po a new ,6
515, of the industie behind this add that mean that compernies can make a lot of money with the slots for this adds  and that mean that the channel have more money to produce a better tv shows that would ,16
516, help the children that they dont need to watch bad tv on he other ,15
517," that it isnt good for yound kids to watch more the 30 min a week tv but this add maked for the would inspirat them to watch more that would be healy also they arent the one how goes in the supermarked and bought the thinks promoted in this adds for example the two years old kids see a add for ice cream in the tv them this kid would a ask this parend that is that   becouse they dont know that  is in the add and if they knnow that it is they would just ask can you bought me that or this  so the parent need to dicisde
all in all i wouldnt allowed advertising in tv for young children becouse of the strong ",12
518," write a discussion about the statement if television advertising s young children aged  should not be allowed

on the one ",8
519," you can say that it should be allowed because there are many products or toys that are helpful for children in this age they learn things from them like how to behave in some situations
on the other ",1
520, you can say that some of those toys and products are extremly fictional because the children learn ,1
521, much from them and sometimes want to be just like the character they are playing with they often try to do thing like them but are not able to do ,14
522," because they are humans
another example why television advertising  should be allowed is that those children can choos which products they want to use or which toys they want to play with

all in all ",5
523, that television advertising toward young children aged  should be allowed ,8
524, the products or toys are helpful for children in this age ,1
525, they can learn from them,14
526,televison advertising to children between   a controversal topic which is often discussed in the following text ,8
527," in favour and against the topic to get an answer 

first of all you have to say that the television has a big influence not just on young children but on everyone of us

but the influcene of advertisment  younger children is probably even higher they do not always understand that everything they see coasts money and that advertisment has just one use  convincing people to buy the product for example a young boy who maybe already has a lot of cars sees advertisment on a new one the advertisment tells him that this car is way better ",5
528, all others  the boy will probably believe that and will feel the need to get this car while an adult is maybe going to understand that there is no need for this new car because the boy already has a lot and the new car is not better at all another ,1
529," young kids see advertisment about new products everyday they will not be satisfied about what they have because they always see that there are new and better products 
one ",18
530, is that this unsatisfaction and the feel to need the new product is not just by young kids ,18
531, grownups can feel that way because of advertisment another ,11
532, ist that there is not just advertisment on television ,16
533, in the shops or by games on smartphones for example at a game with little monsters there maybe is advertisment for the monsters as figures to buy such advertisment is ,11
534," not directed to adults but to younger children and in our society it is not unusal to play with smartphones even at an young age

summing all up ",7
535, it is clear that advertisment is not good for younger children but we cannot do a lot against it advertisment is everywhere and ,2
536, parents do not let their kids watch tv or play on smartphones the children will get in contact with advertisment you cannot protect children from it the only thing we can do is to teach younger children that they do not need everything shown by advertisment and to think critical about the ,12
537, told by advertisment and maybe for this it is even better to start at a young age because advertisment belongs to our everyday life,11
538,every time we turn on the television we can watch a lot of interesting films ,3
539, a lot of advertisments these are influenicing us in every age ,16
540, we are young children who are aged  are in a period of life where they learn a lot of things which they need for their ,4
541, life and its not that unusual that they ask questions ,14
542," talk about the question if television advertising toward young children should be allowed or not 
young children can be influenced easily many of us remember the series we liked as a child ",8
543, the other things we saw in television so ,3
544, we saw something we liked we wanted to see more and wanted to have it so its not a surprise that the toys we saw in the advertisments were laying under the tree on christmas or were given to us on our birthdays children want to have many things they see even more ,1
